claim_id,loss_date,type,state,paid_usd
HIST-03819,2023-04-12,collision,IL,5960.84
HIST-03820,2022-09-23,collision,NY,10882.87
HIST-03821,2023-11-11,liability,FL,8224.29
HIST-03822,2023-07-10,comprehensive,GA,19984.13
HIST-03823,2022-06-18,comprehensive,CA,9588.78
HIST-03824,2023-11-20,uninsured_motorist,CA,3461.33
HIST-03825,2024-02-03,glass,FL,19977.07
HIST-03826,2022-11-24,glass,CA,1208.20
HIST-03827,2023-04-27,collision,TX,2420.64
HIST-03828,2023-12-30,collision,OH,9841.96
HIST-03829,2022-10-02,comprehensive,WA,7351.16
HIST-03830,2022-05-10,collision,GA,8491.97
HIST-03831,2022-11-20,collision,NC,18855.19
HIST-03832,2024-02-08,liability,FL,12467.46
HIST-03833,2023-06-13,collision,WA,14005.27
HIST-03834,2023-05-23,glass,PA,8693.37
HIST-03835,2024-01-27,comprehensive,PA,1109.01
HIST-03836,2022-07-14,comprehensive,FL,5533.65
HIST-03837,2023-09-17,liability,IL,6056.63
HIST-03838,2024-02-29,comprehensive,FL,1894.30
HIST-03839,2022-05-08,collision,WA,6415.86
HIST-03840,2024-06-17,glass,PA,10454.42
HIST-03841,2023-05-02,uninsured_motorist,NY,21657.41
HIST-03842,2024-02-08,uninsured_motorist,NY,7221.86
HIST-03843,2023-04-08,uninsured_motorist,PA,19589.15
HIST-03844,2022-03-28,glass,FL,4305.91
HIST-03845,2022-07-18,comprehensive,GA,10252.83
HIST-03846,2022-04-16,collision,PA,19811.22
HIST-03847,2023-01-21,collision,CA,1706.06
HIST-03848,2022-11-12,uninsured_motorist,TX,20101.96
HIST-03849,2022-08-12,liability,WA,21316.40
HIST-03850,2022-09-08,collision,IL,9784.71
HIST-03851,2022-01-25,glass,NY,11375.34
HIST-03852,2024-05-03,uninsured_motorist,TX,11617.08
HIST-03853,2023-09-29,liability,GA,1122.45
HIST-03854,2022-07-16,glass,IL,10273.09
HIST-03855,2023-10-05,comprehensive,OH,14301.50
HIST-03856,2022-09-19,liability,CA,12547.59
HIST-03857,2022-03-07,liability,OH,9160.40
HIST-03858,2023-11-02,uninsured_motorist,CA,16081.69
HIST-03859,2023-06-19,collision,NY,13454.92
HIST-03860,2022-03-13,collision,IL,15413.71
HIST-03861,2023-01-03,collision,NC,1057.72
HIST-03862,2023-06-11,uninsured_motorist,IL,11688.99
HIST-03863,2024-03-31,liability,TX,12291.86
HIST-03864,2023-01-21,uninsured_motorist,CA,8655.34
HIST-03865,2023-05-04,liability,OH,1521.90
HIST-03866,2022-03-17,comprehensive,NY,12334.98
HIST-03867,2023-10-09,uninsured_motorist,PA,7377.11
HIST-03868,2023-01-01,comprehensive,TX,10650.66
HIST-03869,2023-08-16,comprehensive,IL,15150.60
HIST-03870,2023-11-24,uninsured_motorist,OH,3318.87
HIST-03871,2023-10-06,collision,WA,19369.85
HIST-03872,2023-08-01,glass,PA,15663.38
HIST-03873,2023-05-02,glass,OH,16156.09
HIST-03874,2022-07-31,glass,OH,12548.08
HIST-03875,2023-08-18,uninsured_motorist,WA,7507.94
HIST-03876,2024-01-11,comprehensive,OH,1339.52
HIST-03877,2023-02-25,uninsured_motorist,GA,7581.01
HIST-03878,2022-06-30,glass,NY,11092.46
HIST-03879,2022-10-21,glass,FL,3715.26
HIST-03880,2023-03-15,liability,IL,16472.18
HIST-03881,2022-04-24,collision,NC,479.48
HIST-03882,2024-06-03,uninsured_motorist,WA,10983.30
HIST-03883,2023-05-24,collision,GA,18148.91
HIST-03884,2024-02-02,liability,IL,871.84
HIST-03885,2024-06-11,glass,GA,5119.86
HIST-03886,2024-04-06,comprehensive,IL,11745.00
HIST-03887,2022-07-28,uninsured_motorist,WA,12817.57
HIST-03888,2024-05-29,collision,WA,20929.79
HIST-03889,2023-10-08,uninsured_motorist,WA,9144.69
HIST-03890,2023-11-29,liability,WA,11697.43
HIST-03891,2024-04-17,collision,GA,7684.25
HIST-03892,2022-12-31,glass,IL,2294.07
HIST-03893,2023-07-25,collision,TX,6929.77
HIST-03894,2023-06-10,comprehensive,OH,14150.00
HIST-03895,2022-05-05,comprehensive,CA,20066.37
HIST-03896,2024-01-23,collision,WA,7498.68
HIST-03897,2023-12-24,collision,NY,15738.85
HIST-03898,2022-08-11,comprehensive,PA,10172.10
HIST-03899,2023-04-03,collision,PA,8034.60
HIST-03900,2022-05-11,comprehensive,OH,3339.99
HIST-03901,2022-12-28,uninsured_motorist,IL,10771.20
HIST-03902,2024-06-08,collision,PA,18024.24
HIST-03903,2023-11-13,glass,NC,6340.00
HIST-03904,2022-07-29,uninsured_motorist,GA,5751.82
HIST-03905,2023-05-16,glass,CA,14306.69
HIST-03906,2024-06-13,liability,TX,879.66
HIST-03907,2024-02-03,liability,NC,3356.09
HIST-03908,2023-03-20,uninsured_motorist,NY,1767.38
HIST-03909,2023-07-23,comprehensive,GA,8777.46
HIST-03910,2023-09-30,liability,TX,19539.25
HIST-03911,2023-04-30,uninsured_motorist,NC,6324.98
HIST-03912,2023-08-08,collision,CA,15818.64
HIST-03913,2023-11-16,liability,PA,4942.32
HIST-03914,2022-04-16,comprehensive,CA,417.01
HIST-03915,2024-06-19,liability,IL,12374.15
HIST-03916,2022-08-20,liability,WA,8476.10
HIST-03917,2022-08-10,collision,NC,20352.62
HIST-03918,2023-06-27,liability,IL,17609.20
HIST-03919,2023-07-28,uninsured_motorist,IL,13820.66
HIST-03920,2022-08-19,uninsured_motorist,PA,15983.70
HIST-03921,2023-11-03,liability,GA,7419.63
HIST-03922,2024-03-26,glass,GA,14867.36
HIST-03923,2022-09-26,liability,OH,10575.62
HIST-03924,2024-03-16,uninsured_motorist,NY,6816.38
HIST-03925,2022-11-18,liability,TX,11744.50
HIST-03926,2024-01-17,uninsured_motorist,PA,5354.63
HIST-03927,2023-04-22,uninsured_motorist,OH,17715.08
HIST-03928,2022-10-04,comprehensive,NC,14807.48
HIST-03929,2022-11-05,uninsured_motorist,CA,4917.39
HIST-03930,2023-07-24,collision,GA,13121.14
HIST-03931,2023-12-20,liability,NY,2584.73
HIST-03932,2022-10-05,collision,WA,15434.67
HIST-03933,2024-02-06,glass,NY,6471.49
HIST-03934,2022-03-28,uninsured_motorist,NY,17265.57
HIST-03935,2022-07-23,liability,OH,21784.58
HIST-03936,2023-02-05,glass,NC,432.69
HIST-03937,2022-09-07,liability,PA,758.49
HIST-03938,2022-01-07,comprehensive,IL,3972.21
HIST-03939,2022-07-13,liability,FL,2738.41
HIST-03940,2022-02-03,comprehensive,WA,779.86
HIST-03941,2023-03-19,comprehensive,CA,16767.07
HIST-03942,2024-05-22,liability,WA,995.49
HIST-03943,2022-09-26,collision,WA,1840.98
HIST-03944,2024-02-24,collision,WA,2660.11
HIST-03945,2022-08-21,comprehensive,PA,2191.35
HIST-03946,2023-07-22,glass,OH,1472.41
HIST-03947,2022-01-05,comprehensive,FL,7613.94
HIST-03948,2022-07-05,comprehensive,NY,7872.81
HIST-03949,2024-01-28,glass,OH,2757.67
HIST-03950,2023-12-18,collision,GA,10547.63
HIST-03951,2023-07-25,comprehensive,NC,5671.58
HIST-03952,2023-01-06,collision,IL,10860.56
HIST-03953,2022-07-28,collision,WA,731.73
HIST-03954,2022-05-02,liability,OH,2871.29
HIST-03955,2024-04-17,comprehensive,NC,768.31
HIST-03956,2022-03-07,liability,OH,2427.12
HIST-03957,2024-06-08,collision,CA,18083.64
HIST-03958,2022-01-18,glass,IL,21040.36
HIST-03959,2022-06-10,glass,WA,11735.91
HIST-03960,2023-05-13,glass,NY,4624.38
HIST-03961,2022-02-23,glass,IL,588.04
HIST-03962,2024-03-07,glass,CA,9415.51
HIST-03963,2023-08-28,glass,PA,17180.01
HIST-03964,2023-09-06,glass,GA,16267.67
HIST-03965,2023-12-22,glass,PA,14206.89
HIST-03966,2022-12-01,uninsured_motorist,TX,10633.10
HIST-03967,2022-10-16,collision,NY,19976.40
HIST-03968,2023-05-20,glass,NC,21020.35
HIST-03969,2023-11-28,uninsured_motorist,CA,17386.98
HIST-03970,2022-04-02,glass,NC,15854.94
HIST-03971,2022-11-12,collision,NC,3977.63
HIST-03972,2022-09-10,comprehensive,FL,1234.19
HIST-03973,2023-05-14,liability,NC,3421.70
HIST-03974,2022-06-23,uninsured_motorist,NY,16966.38
HIST-03975,2022-02-19,comprehensive,IL,20028.28
HIST-03976,2023-09-22,uninsured_motorist,WA,10785.92
HIST-03977,2024-06-10,comprehensive,NC,1053.65
HIST-03978,2022-06-06,uninsured_motorist,IL,14580.91
HIST-03979,2023-02-01,liability,FL,6368.46
HIST-03980,2024-03-02,glass,IL,21435.99
HIST-03981,2024-05-13,liability,FL,9730.38
HIST-03982,2022-07-14,uninsured_motorist,WA,3685.40
HIST-03983,2023-02-09,glass,OH,9347.34
HIST-03984,2023-05-23,comprehensive,CA,14712.28
HIST-03985,2023-10-29,glass,WA,12911.72
HIST-03986,2024-01-28,glass,NC,8755.68
HIST-03987,2024-02-13,liability,CA,10472.71
HIST-03988,2022-08-17,liability,PA,1807.84
HIST-03989,2022-05-24,liability,FL,18446.44
HIST-03990,2024-01-16,uninsured_motorist,PA,12987.67
HIST-03991,2023-05-13,comprehensive,WA,17892.21
HIST-03992,2022-04-29,uninsured_motorist,FL,17828.14
HIST-03993,2022-10-18,collision,IL,3085.04
HIST-03994,2023-04-02,comprehensive,IL,11099.94
HIST-03995,2022-03-11,liability,PA,1394.82
HIST-03996,2022-05-20,comprehensive,NC,10694.68
HIST-03997,2023-12-03,collision,OH,11985.93
HIST-03998,2022-07-02,collision,IL,21564.64
HIST-03999,2023-01-29,comprehensive,PA,15160.42
HIST-04000,2022-09-09,glass,IL,1695.96
HIST-04001,2024-02-04,comprehensive,NY,3251.70
HIST-04002,2022-01-26,uninsured_motorist,WA,20941.15
HIST-04003,2024-05-29,collision,CA,8151.89
HIST-04004,2023-12-09,uninsured_motorist,CA,1122.75
HIST-04005,2022-11-26,liability,PA,1860.80
HIST-04006,2023-02-01,comprehensive,TX,13818.07
HIST-04007,2024-06-18,uninsured_motorist,GA,10641.71
HIST-04008,2023-03-09,uninsured_motorist,CA,16896.25
HIST-04009,2023-05-04,uninsured_motorist,OH,20116.55
HIST-04010,2022-02-15,uninsured_motorist,IL,4123.34
HIST-04011,2023-01-20,uninsured_motorist,WA,21880.98
HIST-04012,2023-01-10,comprehensive,GA,20547.42
HIST-04013,2022-11-09,uninsured_motorist,NC,13240.51
HIST-04014,2022-01-19,liability,NY,10261.23
HIST-04015,2023-10-07,comprehensive,PA,483.89
HIST-04016,2022-12-20,liability,TX,9062.25
HIST-04017,2023-02-16,liability,NY,11553.55
HIST-04018,2022-03-18,glass,PA,12556.03
HIST-04019,2024-02-18,liability,GA,13444.04
HIST-04020,2023-01-10,collision,OH,14826.88
HIST-04021,2023-08-14,comprehensive,OH,13157.37
HIST-04022,2022-06-05,glass,NC,8322.47
HIST-04023,2022-10-26,glass,PA,19286.08
HIST-04024,2023-10-12,comprehensive,NY,18499.21
HIST-04025,2022-04-20,uninsured_motorist,PA,10465.93
HIST-04026,2022-07-06,collision,NY,11382.19
HIST-04027,2022-05-31,uninsured_motorist,WA,4018.19
HIST-04028,2024-06-09,liability,CA,7472.36
HIST-04029,2022-09-15,uninsured_motorist,NY,7164.51
HIST-04030,2022-11-01,uninsured_motorist,OH,5212.03
HIST-04031,2024-03-01,comprehensive,CA,7595.57
HIST-04032,2023-08-23,comprehensive,FL,10794.87
HIST-04033,2024-04-02,liability,CA,2915.37
HIST-04034,2024-02-18,comprehensive,NC,10247.60
HIST-04035,2024-01-01,liability,IL,4837.07
HIST-04036,2022-06-11,liability,OH,12494.16
HIST-04037,2024-05-27,collision,OH,7990.79
HIST-04038,2022-01-28,liability,TX,9125.46
HIST-04039,2022-03-03,comprehensive,FL,7041.51
HIST-04040,2022-12-17,comprehensive,TX,16933.48
HIST-04041,2023-04-25,glass,FL,19201.82
HIST-04042,2023-08-05,collision,OH,18459.75
HIST-04043,2023-03-16,collision,NC,3363.93
HIST-04044,2022-12-08,uninsured_motorist,TX,19393.04
HIST-04045,2022-03-25,glass,NC,12829.50
HIST-04046,2022-11-02,uninsured_motorist,WA,2604.28
HIST-04047,2023-01-16,glass,GA,16745.02
HIST-04048,2023-10-16,comprehensive,PA,12444.21
HIST-04049,2023-10-29,collision,IL,16002.56
HIST-04050,2024-03-28,uninsured_motorist,TX,7241.81
HIST-04051,2023-06-15,uninsured_motorist,WA,17792.84
HIST-04052,2023-08-22,comprehensive,IL,11037.46
HIST-04053,2023-09-14,liability,CA,12976.04
HIST-04054,2023-05-30,collision,WA,8925.99
HIST-04055,2023-05-06,glass,PA,10295.99
HIST-04056,2022-04-14,glass,CA,4037.40
HIST-04057,2022-09-21,liability,WA,11130.51
HIST-04058,2024-05-31,collision,FL,11495.92
HIST-04059,2024-06-14,comprehensive,IL,9570.38
HIST-04060,2022-03-27,glass,PA,12565.14
HIST-04061,2024-03-12,comprehensive,IL,7627.25
HIST-04062,2022-04-02,comprehensive,PA,7275.97
HIST-04063,2022-06-20,comprehensive,CA,7727.75
HIST-04064,2022-05-19,comprehensive,CA,9198.45
HIST-04065,2024-04-13,liability,FL,17503.69
HIST-04066,2024-02-08,liability,CA,8578.34
HIST-04067,2024-02-09,collision,TX,2010.82
HIST-04068,2023-07-07,uninsured_motorist,CA,12399.39
HIST-04069,2024-05-02,comprehensive,PA,10485.64
HIST-04070,2022-09-26,collision,OH,18474.58
HIST-04071,2022-04-16,liability,NY,14897.30
HIST-04072,2022-12-09,uninsured_motorist,GA,7037.13
HIST-04073,2023-08-19,collision,NY,15851.25
HIST-04074,2022-04-29,collision,OH,19700.31
HIST-04075,2024-05-03,collision,NC,10270.10
HIST-04076,2024-01-02,comprehensive,PA,6512.48
HIST-04077,2022-11-17,collision,TX,21196.50
HIST-04078,2023-07-13,uninsured_motorist,NC,957.32
HIST-04079,2023-04-02,liability,PA,21636.76
HIST-04080,2022-12-21,comprehensive,FL,2121.72
HIST-04081,2022-04-29,comprehensive,IL,19415.46
HIST-04082,2023-10-23,liability,PA,13665.54
HIST-04083,2024-01-30,glass,FL,20318.09
HIST-04084,2023-01-01,glass,OH,14499.42
HIST-04085,2023-06-02,collision,PA,19853.19
HIST-04086,2023-10-09,glass,WA,17141.52
HIST-04087,2022-03-06,collision,NY,11175.57
HIST-04088,2023-07-22,collision,GA,18148.49
HIST-04089,2022-09-04,comprehensive,IL,12212.11
HIST-04090,2022-01-30,uninsured_motorist,WA,15744.80
HIST-04091,2023-01-21,liability,PA,4238.67
HIST-04092,2022-01-29,uninsured_motorist,OH,3570.20
HIST-04093,2023-12-16,glass,WA,7194.80
HIST-04094,2022-01-15,collision,WA,17550.99
HIST-04095,2022-05-03,collision,PA,7603.33
HIST-04096,2023-08-24,uninsured_motorist,IL,12296.27
HIST-04097,2022-07-18,liability,WA,6847.85
HIST-04098,2024-02-27,comprehensive,IL,5114.29
HIST-04099,2022-10-16,glass,IL,5210.02
HIST-04100,2023-03-23,liability,WA,20112.92
HIST-04101,2023-02-04,uninsured_motorist,FL,18464.37
HIST-04102,2022-11-25,collision,GA,2732.64
HIST-04103,2023-09-07,collision,TX,11018.42
HIST-04104,2022-05-17,uninsured_motorist,FL,14215.09
HIST-04105,2023-09-25,comprehensive,OH,5156.74
HIST-04106,2023-01-10,collision,PA,18634.82
HIST-04107,2022-12-23,glass,PA,782.18
HIST-04108,2024-01-04,liability,PA,15681.80
HIST-04109,2023-03-15,comprehensive,OH,2410.23
HIST-04110,2022-01-30,collision,IL,5354.36
HIST-04111,2023-04-22,glass,FL,4839.63
HIST-04112,2024-01-11,comprehensive,TX,13524.15
HIST-04113,2022-01-23,comprehensive,WA,18515.25
HIST-04114,2023-03-16,liability,NC,9864.51
HIST-04115,2023-02-17,uninsured_motorist,CA,16069.84
HIST-04116,2023-08-24,liability,PA,10760.09
HIST-04117,2023-12-14,comprehensive,NY,919.08
HIST-04118,2022-02-16,collision,CA,13176.27
HIST-04119,2023-12-27,collision,NY,21094.29
HIST-04120,2023-01-01,glass,NY,3084.06
HIST-04121,2023-08-29,collision,OH,8520.09
HIST-04122,2024-04-30,glass,GA,14288.09
HIST-04123,2023-07-11,uninsured_motorist,FL,13525.71
HIST-04124,2023-07-22,glass,WA,5060.06
HIST-04125,2022-10-02,glass,WA,15774.28
HIST-04126,2022-03-14,liability,NC,18477.63
HIST-04127,2024-04-13,comprehensive,TX,11254.57
HIST-04128,2023-02-25,collision,NC,9836.29
HIST-04129,2022-12-13,collision,FL,7804.94
HIST-04130,2022-07-22,collision,IL,21990.24
HIST-04131,2024-03-21,liability,PA,10680.74
HIST-04132,2024-01-07,glass,TX,12546.60
HIST-04133,2022-03-30,uninsured_motorist,PA,8116.69
HIST-04134,2022-09-26,comprehensive,IL,2727.69
HIST-04135,2023-04-19,uninsured_motorist,CA,15015.97
HIST-04136,2024-02-14,uninsured_motorist,WA,13284.17
HIST-04137,2022-05-28,glass,GA,4397.14
HIST-04138,2024-03-17,comprehensive,GA,3604.75
HIST-04139,2022-06-08,uninsured_motorist,PA,19326.72
HIST-04140,2023-10-23,comprehensive,WA,3275.72
HIST-04141,2022-11-03,comprehensive,FL,18038.73
HIST-04142,2022-10-05,comprehensive,TX,13439.04
HIST-04143,2024-03-21,glass,NY,13786.19
HIST-04144,2022-02-22,liability,PA,20707.56
HIST-04145,2022-10-14,uninsured_motorist,FL,7278.34
HIST-04146,2022-12-28,collision,FL,18810.49
HIST-04147,2023-07-27,comprehensive,PA,14975.88
HIST-04148,2022-06-22,comprehensive,NC,1821.60
HIST-04149,2022-08-28,comprehensive,PA,12169.44
HIST-04150,2023-04-22,comprehensive,CA,11079.88
HIST-04151,2022-09-29,glass,IL,17944.28
HIST-04152,2023-03-02,liability,NC,4985.36
HIST-04153,2024-04-09,comprehensive,PA,7068.77
HIST-04154,2022-11-20,uninsured_motorist,TX,8941.69
HIST-04155,2022-12-12,glass,IL,16348.54
HIST-04156,2022-07-30,comprehensive,FL,7968.02
HIST-04157,2023-01-16,glass,FL,15853.81
HIST-04158,2022-09-18,collision,NY,18155.04
HIST-04159,2023-11-26,comprehensive,IL,2596.81
HIST-04160,2022-06-06,comprehensive,NY,10859.63
HIST-04161,2023-03-10,glass,NC,13971.12
HIST-04162,2024-04-08,liability,IL,3266.02
HIST-04163,2022-04-23,glass,OH,5557.43
HIST-04164,2023-11-18,liability,WA,21675.13
HIST-04165,2024-03-02,uninsured_motorist,GA,18473.71
HIST-04166,2023-11-02,uninsured_motorist,IL,7772.76
HIST-04167,2023-08-29,collision,NY,13806.45
HIST-04168,2024-06-16,glass,CA,5561.09
HIST-04169,2022-03-14,uninsured_motorist,PA,16771.93
HIST-04170,2023-05-23,liability,IL,3981.92
HIST-04171,2022-11-09,glass,NY,3743.10
HIST-04172,2024-01-25,liability,NC,5924.21
HIST-04173,2022-12-02,glass,CA,17571.77
HIST-04174,2023-06-21,comprehensive,PA,20227.37
HIST-04175,2023-02-02,comprehensive,OH,21279.08
HIST-04176,2023-11-26,comprehensive,GA,9402.81
HIST-04177,2022-05-29,collision,TX,15906.77
HIST-04178,2023-06-04,comprehensive,TX,14207.87
HIST-04179,2023-06-22,comprehensive,OH,14771.26
HIST-04180,2023-12-01,uninsured_motorist,TX,20736.96
HIST-04181,2023-11-16,liability,WA,6395.82
HIST-04182,2022-07-13,collision,NY,21580.04
HIST-04183,2023-10-08,uninsured_motorist,TX,5111.97
HIST-04184,2023-04-13,liability,NY,1587.52
HIST-04185,2022-07-25,collision,NC,345.81
HIST-04186,2022-10-03,uninsured_motorist,NC,12177.16
HIST-04187,2023-05-27,glass,IL,9620.96
HIST-04188,2023-01-17,glass,GA,13117.63
HIST-04189,2023-08-25,comprehensive,NY,15535.20
HIST-04190,2022-10-29,uninsured_motorist,PA,8489.85
HIST-04191,2023-04-11,collision,WA,12772.90
HIST-04192,2022-06-28,collision,NC,12352.10
HIST-04193,2022-02-19,glass,NY,17364.78
HIST-04194,2022-04-09,glass,IL,15112.95
HIST-04195,2024-04-16,uninsured_motorist,NC,2276.36
HIST-04196,2023-08-02,liability,IL,11993.39
HIST-04197,2022-05-14,liability,FL,14681.05
HIST-04198,2022-09-18,collision,FL,9337.07
HIST-04199,2024-06-17,collision,GA,19192.56
HIST-04200,2023-07-11,uninsured_motorist,NC,17503.34
HIST-04201,2022-08-10,comprehensive,TX,12323.37
HIST-04202,2022-07-07,glass,FL,14749.36
HIST-04203,2024-04-02,liability,NY,8855.77
HIST-04204,2024-04-13,uninsured_motorist,CA,14696.57
HIST-04205,2023-10-28,collision,TX,16964.64
HIST-04206,2023-11-10,glass,FL,12889.80
HIST-04207,2024-02-18,liability,PA,5713.34
HIST-04208,2022-02-12,glass,OH,9700.24
HIST-04209,2022-07-22,comprehensive,CA,10099.12
HIST-04210,2023-11-19,comprehensive,TX,3688.84
HIST-04211,2024-03-16,glass,NY,2328.10
HIST-04212,2022-03-18,glass,CA,19252.13
HIST-04213,2022-05-17,comprehensive,FL,12296.65
HIST-04214,2023-05-19,uninsured_motorist,PA,11341.78
HIST-04215,2022-12-08,glass,PA,16720.88
HIST-04216,2023-07-01,glass,WA,6362.40
HIST-04217,2023-04-20,liability,PA,4399.96
HIST-04218,2024-06-18,comprehensive,NC,16170.63
HIST-04219,2024-02-18,uninsured_motorist,CA,3678.36
HIST-04220,2024-03-13,comprehensive,TX,9694.73
HIST-04221,2022-09-12,comprehensive,GA,4525.30
HIST-04222,2022-01-03,uninsured_motorist,NY,14424.56
HIST-04223,2024-01-02,glass,GA,17559.98
HIST-04224,2023-11-18,liability,NY,10313.10
HIST-04225,2022-05-16,glass,WA,5877.08
HIST-04226,2022-06-18,liability,CA,12852.76
HIST-04227,2023-08-05,glass,NC,718.25
HIST-04228,2024-03-27,collision,GA,16563.31
HIST-04229,2023-09-28,glass,GA,19443.93
HIST-04230,2023-10-17,collision,PA,10267.72
HIST-04231,2023-12-08,collision,PA,3013.21
HIST-04232,2024-03-15,liability,TX,6639.88
HIST-04233,2024-05-27,collision,FL,4795.59
HIST-04234,2022-11-13,glass,GA,8120.35
HIST-04235,2024-04-23,comprehensive,GA,4760.22
HIST-04236,2023-07-20,uninsured_motorist,FL,20690.53
HIST-04237,2023-05-03,uninsured_motorist,PA,8776.73
HIST-04238,2023-05-27,glass,NY,17782.50
HIST-04239,2024-05-05,liability,GA,16919.85
HIST-04240,2022-12-23,liability,CA,5150.32
HIST-04241,2022-07-05,uninsured_motorist,FL,18522.22
HIST-04242,2023-10-31,uninsured_motorist,FL,14520.00
HIST-04243,2024-05-04,collision,IL,20051.65
HIST-04244,2024-06-16,liability,OH,1572.64
HIST-04245,2024-06-09,collision,NY,4977.53
HIST-04246,2022-09-25,collision,WA,21620.88
HIST-04247,2023-10-28,uninsured_motorist,CA,3332.85
HIST-04248,2023-05-25,glass,WA,11413.22
HIST-04249,2022-12-02,glass,NY,7800.42
HIST-04250,2022-12-15,collision,NC,6930.78
HIST-04251,2022-05-19,uninsured_motorist,NY,7921.70
HIST-04252,2022-12-03,comprehensive,OH,9670.25
HIST-04253,2022-07-10,glass,TX,9182.48
HIST-04254,2022-12-18,uninsured_motorist,TX,394.92
HIST-04255,2022-08-08,liability,TX,17448.35
HIST-04256,2024-03-13,glass,PA,646.27
HIST-04257,2022-02-02,liability,NC,10768.94
HIST-04258,2023-04-29,glass,CA,14232.16
HIST-04259,2022-09-08,liability,CA,10651.58
HIST-04260,2022-09-24,uninsured_motorist,IL,10567.09
HIST-04261,2023-08-02,uninsured_motorist,WA,4808.71
HIST-04262,2024-03-28,glass,OH,2770.37
HIST-04263,2022-05-15,uninsured_motorist,PA,3767.01
HIST-04264,2023-04-03,glass,WA,1959.57
HIST-04265,2022-09-19,comprehensive,OH,6589.42
HIST-04266,2024-06-04,collision,FL,9119.87
HIST-04267,2023-06-19,liability,GA,4157.50
HIST-04268,2022-07-01,liability,FL,15882.13
HIST-04269,2023-10-04,collision,TX,21958.31
HIST-04270,2024-01-18,glass,TX,14529.76
HIST-04271,2022-08-14,liability,TX,18644.49
HIST-04272,2023-11-12,glass,TX,1611.36
HIST-04273,2024-06-07,liability,CA,251.64
HIST-04274,2022-03-22,uninsured_motorist,TX,4860.51
HIST-04275,2023-05-04,comprehensive,WA,5209.59
HIST-04276,2023-07-13,uninsured_motorist,NC,13397.06
HIST-04277,2023-09-01,uninsured_motorist,NC,10677.23
HIST-04278,2023-08-19,liability,WA,3329.12
HIST-04279,2023-12-07,collision,CA,18256.03
HIST-04280,2022-02-16,liability,IL,8222.58
HIST-04281,2023-04-18,collision,IL,9674.43
HIST-04282,2023-11-30,uninsured_motorist,CA,14759.34
HIST-04283,2023-11-02,liability,WA,2778.94
HIST-04284,2022-11-27,glass,NC,14777.43
HIST-04285,2022-06-11,liability,IL,4499.45
HIST-04286,2024-04-18,uninsured_motorist,PA,6707.68
HIST-04287,2022-10-12,glass,WA,20958.70
HIST-04288,2022-04-10,collision,NC,16282.33
HIST-04289,2022-10-18,liability,NY,4513.89
HIST-04290,2024-05-19,collision,GA,7094.47
HIST-04291,2023-06-12,uninsured_motorist,GA,7551.80
HIST-04292,2022-05-05,comprehensive,GA,8318.26
HIST-04293,2024-05-29,uninsured_motorist,NC,6649.06
HIST-04294,2024-05-08,comprehensive,NC,8871.90
HIST-04295,2024-04-14,liability,CA,17027.68
HIST-04296,2023-08-28,uninsured_motorist,FL,7380.06
HIST-04297,2022-02-02,collision,OH,19160.58
HIST-04298,2023-02-02,glass,IL,13721.63
HIST-04299,2022-11-10,liability,GA,9773.57
HIST-04300,2022-12-08,uninsured_motorist,IL,21819.47
HIST-04301,2022-07-20,liability,FL,9512.23
HIST-04302,2023-02-07,glass,CA,18411.91
HIST-04303,2022-11-27,comprehensive,CA,13609.45
HIST-04304,2023-02-12,glass,GA,21888.55
HIST-04305,2022-01-30,comprehensive,NY,1130.45
HIST-04306,2024-03-18,glass,IL,15841.28
HIST-04307,2022-08-12,liability,TX,16881.61
HIST-04308,2022-12-02,liability,IL,13089.95
HIST-04309,2024-01-15,collision,IL,14891.29
HIST-04310,2023-06-01,liability,OH,11939.81
HIST-04311,2024-05-29,comprehensive,WA,5343.53
HIST-04312,2022-12-06,liability,NY,10335.61
HIST-04313,2023-04-11,uninsured_motorist,TX,17443.96
HIST-04314,2022-06-01,glass,NC,4542.49
HIST-04315,2023-12-21,collision,TX,6749.78
HIST-04316,2023-08-15,comprehensive,TX,14523.05
HIST-04317,2022-03-24,liability,OH,11749.74
HIST-04318,2023-01-07,glass,OH,16151.84
HIST-04319,2023-10-27,uninsured_motorist,CA,9647.98
HIST-04320,2024-03-05,comprehensive,NC,21429.98
HIST-04321,2024-04-27,collision,FL,11579.01
HIST-04322,2022-07-09,glass,FL,21740.46
HIST-04323,2022-04-07,glass,CA,8996.99
HIST-04324,2022-01-15,comprehensive,OH,1508.56
HIST-04325,2022-09-23,liability,OH,585.13
HIST-04326,2023-10-16,comprehensive,NC,21596.98
HIST-04327,2023-01-03,comprehensive,FL,19790.74
HIST-04328,2023-05-21,collision,CA,21415.50
HIST-04329,2022-10-24,uninsured_motorist,FL,5281.70
HIST-04330,2023-04-20,uninsured_motorist,NC,3552.34
HIST-04331,2024-05-05,uninsured_motorist,TX,21305.72
HIST-04332,2023-12-29,uninsured_motorist,PA,14354.92
HIST-04333,2022-02-18,glass,NC,6953.75
HIST-04334,2024-05-08,collision,IL,6237.76
HIST-04335,2024-03-21,comprehensive,TX,4267.83
HIST-04336,2022-08-20,collision,CA,10760.22
HIST-04337,2023-02-01,collision,NC,5539.94
HIST-04338,2022-08-30,collision,PA,18338.53
HIST-04339,2024-04-20,glass,OH,10884.37
